page_views,bounce_rate,session_duration,ad_click_rate,ad_revenue
32551,51.0650810316488,224.1560045946168,8.49986844267774,1499.3646483520831
12394,70.26260635443967,178.59588109446477,7.804718542496276,494.5536904295266
4556,60.54140702235684,312.74134894724153,1.1292417895927256,-40.55408388054819
4890,64.11296715444632,424.9475044544054,0.935682030844013,77.8730035339893
42606,32.54429724426282,228.5518645383225,6.397654002009867,2212.236400111289
31740,52.48687842965395,563.8894465577531,3.800427378141435,1558.212776557141
15502,61.74706396070493,52.336206205118366,2.4867425152458846,764.8282870835208
22777,33.71300130783798,268.2292380778799,6.006674377481515,1045.8862165518021
11627,30.497295625756173,581.5209143665411,3.744850499337178,487.697038491669
9792,78.93010059976613,342.3439734514098,5.604002458783666,418.51116354433793
44323,50.99815347626085,271.37843711562755,4.871132010343934,2110.7415857338556
44021,35.64975048982454,354.0565617374763,6.05527800651696,2331.109892753655
9433,79.77522198547547,358.2770078971082,4.302854644647673,303.1345242746914
44001,77.92516107732762,447.0392205207949,7.127841950120851,2079.350349669053
12016,53.497607216425855,102.78314577080539,2.210639087318336,560.8786122003046
24897,72.95818059136039,172.50937605317966,7.11676392915725,1136.3477402176977
3612,31.322426500482763,360.9100870360286,4.410781536396517,49.39582562033917
24483,36.73228115553091,524.2564661095416,8.806017246116962,1144.5377216501852
49555,62.021469798366276,350.26401452195097,5.394742521210003,2471.939001891721
18159,70.79966853429835,166.0002100804939,9.744548318065991,732.9050009582721
45974,71.37945751268555,417.5115245431401,6.218386257639122,2370.3667360421955
41994,44.270487627331406,451.7479934550035,2.6265661261100455,1981.9371973799132
15541,73.26620592565759,165.79460687026827,8.307011050022268,780.1831185518217
36920,71.05570692605076,245.30546512048807,3.778284964312674,1685.9893373416764
27531,76.13809965325686,334.56665991242113,3.802382537585493,1180.8104878670777
2585,67.12043906683661,313.0398786893543,0.8021444741090688,37.03213119711631
4943,60.139295282853716,252.08230914494598,5.7127954374703815,296.74017978493475
24939,54.84119728618728,199.6520494703072,5.577023285458969,1174.2906246803138
20457,42.33696599370458,86.99138568226212,3.8819191005838682,973.0572652131514
2021,76.4080065474667,60.48661914600028,8.995063997511295,120.74096156283966
12653,78.41983020531904,576.368653223423,1.7231097838466172,594.3852220496865
44573,37.03525848424794,512.8715921344861,3.635945376446476,2202.4759125580294
14417,38.3218316206636,232.29595856375076,3.5550362644602753,642.3775889116592
41757,49.136825215173594,575.3765045220802,1.3767605691730878,2028.8708463415492
10692,46.905448579174845,415.7588455218529,5.070881243534785,484.87953150381946
46758,79.66744775664924,305.0369412963062,7.033954812412789,2289.353176031404
7873,30.555515160640724,311.02462492992885,5.360741628698982,276.05008202903093
6675,21.08452181693125,77.472114381298,1.9912879858038404,341.53615759148954
1161,49.63362291100608,82.27136393733421,4.084216669799689,-69.7372798229701
38065,30.729362553279728,373.39132776363783,0.5246527316446423,1948.8283031918463
27557,41.988127074971594,345.61073983710645,8.748860516838075,1324.4838882764993
34763,64.65023138339373,151.2549001638105,1.3029115729664784,1560.9053232486986
33606,63.25639545512776,569.3308894425635,6.174141781426591,1677.1484360284617
12534,38.48364751114335,475.33874876858545,9.869441460734745,664.108470929738
30127,52.55241383329396,94.67482314994537,5.597611136879659,1687.7266910365909
41397,50.5288446103256,560.6295902417568,9.278396711520616,1915.4649045463823
26851,58.179957091153724,585.3214788646138,2.7431070646153413,1282.166095525259
2016,35.027709116335046,597.6808079572876,7.7195763849070635,238.8357183523562
25253,55.39225085363263,61.84655816608952,5.547024662748574,1151.3597493724733
25276,78.73357149650055,450.110267370875,7.344902583218916,1102.2294063863264
24247,49.20452917756731,341.1719889940437,1.0922429438567938,1048.0120659886218
25300,74.36592726311324,432.3239458108559,1.9035213731091536,987.0769596141822
9529,46.06366193062572,582.1316080652568,1.7646108215810434,554.4031953275862
18262,41.00470446168054,422.1771057997723,7.028072301331646,881.0748930833076
10268,58.70620172183389,507.06940831530306,8.522186390019474,451.61882872596294
22271,60.13544357978598,524.1151620271796,7.62135420408158,872.8063023090418
13185,71.8500539043142,507.9340353454715,0.7894854509691445,395.31191051523865
22243,33.811116094493315,272.8721407767564,8.738542320209872,1286.6383307883243
40099,49.951602793085144,156.8685580154874,3.8643933725346917,1978.707351489699
9571,54.32025195255099,256.0914131139235,4.273056408788784,536.9728855687142
40976,66.11324085837853,538.3812380027628,1.4962570820585686,2051.6867702268946
39044,22.616226305266025,113.56474836445453,7.505349457891281,1885.3659563620206
49984,79.67303064784046,322.59591615466394,2.2316968455216015,2614.8335575095716
41774,48.19667083945657,162.94000128198084,5.857668374178946,2250.744801661459
3568,36.77362050780552,361.3440878192659,8.486744865840347,144.1838860650669
3027,73.00964133597554,521.9889575337322,1.3474411227645338,-322.35573265428195
3695,64.86312643384483,531.8051821238976,5.585687858147473,91.18157218309435
49190,77.1843108214372,164.9105603987849,2.7155559097231117,2361.063880478465
6258,39.84501828023082,547.3854126186714,3.7578052106434723,230.4376744469642
23002,53.165898010129396,367.3765811281321,5.002714443590284,1082.6644361810165
40504,54.3375481502503,229.62440061917872,3.873490881153395,1879.2827408958292
34159,78.81989502296274,433.6632814824239,6.663816982769972,1722.121750061632
14986,24.520775360367693,304.55018313954577,5.056029966665377,766.3185784769604
13666,38.34182115723091,245.45292636968506,6.049895104784608,769.6303028187702
39660,31.45466186902076,431.8980876490961,7.499813516251672,2130.2660886747417
4561,36.10849141340941,171.77276802526413,5.798551526529155,1.539359070565979
27854,49.11679245657894,218.24394154088617,6.072086629277211,1284.6823785424303
39952,42.361212025642956,277.6375513583147,5.862356153965092,1917.42733466506
23662,43.68148800856834,174.5988391076891,4.098339946537249,1399.0956245903449
9392,70.65278844357869,260.9651894654078,3.705744921783222,388.08136470466957
31535,75.80101008864992,355.73962436685605,9.046650272877617,1607.5427309187885
14067,24.224967850972632,452.35510071908095,6.271774611788942,543.1192865100654
49033,32.53512305692161,467.3010662718859,2.821354976914218,2443.133880893208
24599,60.268611009443035,498.9905005697151,5.233353129564931,1274.5453225054803
36222,41.51880687776983,454.2006444576798,3.638310572168683,1864.2680198058933
12837,35.24981894418433,418.19247344523814,9.370072325718809,739.9368034638118
15039,37.71743530513632,165.37868863670786,0.57157644977371,688.4923051960784
31818,39.35304585431603,258.12704893705416,2.640661578269018,1552.5011976047147
20115,70.92018769548046,302.2974878017298,3.9708897869035478,743.3608296411475
11965,28.197279886521727,77.24805336521192,5.134193107683011,505.4615243860286
25538,62.53465981460712,331.17096913940924,8.58276641944339,1270.6878692782184
43530,53.16919861447447,278.7114240157369,1.3349324331313668,2020.2746891302165
6056,37.79060861886791,487.2022719452384,8.155716424040863,392.27583986430847
33482,45.18685138677659,587.4033811899344,1.0287081488912657,1658.3137351775442
48716,35.37241661566748,346.9228720262732,8.501983335332726,2597.21971175498
9110,56.690822651940834,213.9312413182227,0.9905370398078719,454.2670449490008
14773,24.89565082401442,54.738446479958476,0.6733035735694299,719.9600283955211
28266,20.311091766439205,557.0466982274497,7.121133892481005,1535.3985997449468
18412,57.67366489691816,553.8959577088359,9.973927580299746,1022.1190409703918
34270,31.656437210722537,174.20439575386743,9.017797498253197,1694.8475038429046
7910,24.25645501999566,426.3843401707891,5.97198496915377,386.56537002468986
46453,43.807029632833306,72.99769184116849,9.21525832431255,2319.695850993353
26446,23.046111862363816,124.74279618827417,0.5503500607772515,1237.9005063522586
1206,73.19702893703959,153.5811907543,9.763138047978854,117.7134528346868
22518,21.657006312422283,197.86154969847502,5.162113402958452,1077.4119137279638
23361,54.73189373045352,597.6238837667413,7.367512917906869,1275.3552053711464
24419,46.308447381085216,427.24728184237443,8.29818399495685,1187.4350437546311
49702,60.32156811771196,248.99504388615537,7.325344072947259,2492.4198200945693
42523,39.68916004848391,450.14740233052095,5.58284895442665,2132.7461063935034
46151,29.30249700366465,551.6949747513906,5.027885099200914,2218.1767253980547
23403,78.91045329863186,576.4603722224723,8.466534307674936,1112.299274697081
19141,70.3360101241618,62.98242172189322,2.4482368214198615,876.1141737625915
15820,71.62427709870052,254.87742520663403,9.695943631790225,745.9279361656504
41342,35.01508163095184,90.85095758345409,7.254048548949108,1938.0651951044624
7374,22.33008406576539,221.32623693426902,2.3953158097140377,524.7757014262548
2678,38.19593088039337,126.71754522047236,7.494348245135638,145.02309533335742
34827,52.22494563179933,398.7035661511726,5.533480220220609,1624.7657604067906
17198,39.59907450776245,251.31297887422716,7.218685908622223,1022.5049017836516
10914,69.67214022725531,160.7550050518213,7.793905263706969,550.8564033061463
28890,36.29257494918451,181.5846172296162,1.3292567061019167,1270.6379560393775
23299,77.91510982344619,235.39670426700292,5.307987585413796,964.8120826952678
44585,47.435909696823714,178.17142182692973,9.354136251440874,2211.025213786785
44689,70.52138450071888,288.3472826924337,3.546100825515386,2167.249355619472
43557,31.66280203969238,48.42009213250077,6.141889426800039,2239.6758760989824
45020,44.681234303400714,189.46519908629907,4.007689574344013,2302.4162310620845
3693,61.97073264603163,264.38783089714616,4.815545736081447,170.75286763567988
30467,28.30118554506808,373.58567275328016,5.711729620412456,1669.7470931606865
30723,27.96472533457819,184.44585623362403,5.714758808945284,1555.5808290753523
47699,78.17221202684954,105.91552137753733,2.4164393921372405,2179.9834974611776
4627,62.87570625079712,73.434216371523,7.003429704858417,177.5008240722383
26939,22.46405100607255,566.1031414671686,1.3347470568052398,1325.4543967653433
49925,43.92925408668767,267.4842629109331,1.8188353476991936,2176.7828302246953
43941,46.01124425484453,361.262694073071,0.5257535444361319,2064.9862418472985
22834,64.64255857994692,553.930634546269,1.6086126093459725,1076.539301264999
19047,35.05163164079967,77.1665994201245,4.995078909992976,892.0909672797555
27105,31.060020459882203,529.6970469777018,6.257967870030467,1306.9796130075713
11230,24.85237799703186,344.4050873501199,8.045749774681394,693.7225139537102
16707,45.69886849640646,123.95552884809054,1.5136428760776426,671.1527751558623
22976,61.30999404592198,264.4154164536603,8.58191087015632,1191.0938481504113
45262,23.491615730506616,473.23330172907856,7.586757992712823,2172.906900439159
24776,74.91282365758883,303.81094666382216,4.380923782891211,1417.9741124862676
31080,46.541133783866265,591.6130488793375,9.36291163744957,1550.7266875830176
2306,34.3872415494442,244.74121286462622,9.913830026345211,120.6795246208969
7776,25.632397404877505,457.25963098636106,2.447517195505754,490.0347563638852
28251,30.97195982643844,254.0039859179497,4.102671557156103,1357.3824314155777
10474,76.07683984038258,502.6236058027132,9.301269524102256,625.1305045669054
41294,58.296235630601025,354.37643742447614,7.355167232137133,2069.4498772315565
22959,51.001775445594,66.20174286630078,0.9568991176588331,1045.6617025167664
6530,59.42667971001001,50.98846455251508,7.924387576638441,265.9195799459023
30320,46.14037392067346,106.29570771636092,8.365438428186174,1631.3217247150317
4748,63.80235899370911,37.79301995138845,7.629768285270479,210.27547692417852
32968,22.862967661498928,72.95466440090351,8.095602743735398,1729.0496051654602
33562,53.962232629644575,424.2772063862799,8.338760428581573,1720.3916424784782
14545,29.51878685854946,334.577376766794,2.270847374487369,714.2518398530477
1663,27.20987886833853,457.44912719788397,2.739071587617498,121.83165459043278
35766,40.512780002984094,550.5044787868565,6.520706355341684,1777.1642956429557
8994,25.507943948806513,363.53523342551904,9.124728239393901,495.85658831643406
29021,25.649419296113606,443.8888811209534,3.5038675318166987,1336.1950103568977
31303,38.684798563477656,461.53628516419985,6.088913420053038,1592.2916507203408
4304,78.77063171729051,245.37481308719828,6.988329602462758,-37.05082368855949
47576,30.519816193360313,167.41835442789016,4.793511712340873,2399.073842430616
40353,21.029666109905016,146.8758372487192,7.280933321125596,2024.7446744924257
18675,65.80186538023466,173.32219052172513,9.046840730275644,935.2728532030368
45417,68.41477862304677,186.597124304768,6.428964669727457,2099.0251697721565
24938,40.77825926536405,148.1197599345922,5.627920088189014,1014.1305383453358
24664,47.88042877637669,530.5857804631396,4.668074416189221,1164.950929325679
